Timestamp,EX1_FAN_IN_RH_ITL_ETL,EX1_FAN_IN_TEMP_ITL_ETL,EX1_FAN_OUT_RH_ITL_ETL,EX1_FAN_OUT_TEMP_ITL_ETL,FA1_FAN_IN_RH_ITL_ETL,FA1_FAN_IN_TEMP_ITL_ETL,FA1_FAN_OUT_RH_ITL_ETL,FA1_FAN_OUT_TEMP_ITL_ETL,class
21-03-2018 05:15:00,48.85,28.53,44.74,32.39,38.98,32.1,44.33,32.09,5
21-03-2018 05:14:00,48.99,28.32,44.87,32.16,39.12,31.95,44.43,32.18,5
21-03-2018 05:13:00,49.08,28.53,44.77,32.12,38.94,31.98,44.39,32.3,5
21-03-2018 05:12:00,49.19,28.24,44.7,32.04,38.92,32.21,44.39,32.11,5
21-03-2018 05:11:00,49.15,28.34,44.77,32.02,39.12,31.96,44.29,32.09,5
21-03-2018 05:10:00,49.7,27.99,44.79,32.24,38.87,32.26,44.36,32.21,5
21-03-2018 05:09:00,50.05,27.86,44.86,32.53,38.91,32.35,44.53,32.16,5
21-03-2018 05:08:00,50.31,28,44.79,32.59,39.04,32.26,44.6,32.23,5
21-03-2018 05:07:00,50.69,27.89,44.83,32.56,39.03,32.29,44.67,32.18,5
21-03-2018 05:06:00,50.9,27.72,44.96,32.95,39.17,32.29,44.83,32.12,5
21-03-2018 05:05:00,51.14,27.58,45.03,32.84,39.17,32.14,44.81,32.02,5
21-03-2018 05:04:00,51.44,27.34,44.93,32.6,39.17,32.09,44.78,32.06,5
21-03-2018 05:03:00,51.92,27.02,44.93,32.04,39.1,32.23,44.88,32.12,5
21-03-2018 05:02:00,52.16,26.7,44.86,32.48,39.14,32.16,44.85,32.05,5
21-03-2018 05:01:00,52.55,26.36,44.83,32.76,39.03,32.17,44.92,32.11,5
21-03-2018 05:00:00,53.02,26.09,44.86,32.8,39.17,32.32,44.92,32.19,5
21-03-2018 04:59:00,53.61,25.77,44.79,32.53,39.06,32.11,44.88,31.99,5
21-03-2018 04:58:00,54.14,25.38,44.72,32.51,39.06,32.08,44.88,31.99,5
21-03-2018 04:57:00,54.79,24.73,44.58,32.77,38.72,32.33,44.85,31.99,5
21-03-2018 04:56:00,54.59,23.48,44.59,32.81,38.72,32.3,44.78,31.91,5
21-03-2018 04:55:00,52.59,24.03,44.54,32.56,38.75,32.23,44.44,32.05,5
21-03-2018 04:54:00,50.41,24.25,44.24,32.7,38.52,32.22,44.03,31.98,5
21-03-2018 04:53:00,49.09,24.59,44.2,32.75,38.45,32.48,43.85,32.2,5
21-03-2018 04:52:00,48.78,24.66,44.03,32.96,38.23,32.47,43.75,32.14,5
21-03-2018 04:51:00,48.53,25.27,44.27,32.56,38.49,32.57,43.92,32.22,5
21-03-2018 04:50:00,48.31,25.87,44.31,32.71,38.52,32.55,43.89,32.05,5
21-03-2018 04:49:00,48.13,26.18,44.61,32.79,38.72,32.46,44.05,32.37,5
21-03-2018 04:48:00,48.12,26.43,44.51,33.38,38.64,32.5,43.98,32.54,5
21-03-2018 04:47:00,48.15,27.17,44.74,32.78,38.85,32.35,44.24,32.36,5
21-03-2018 04:46:00,0,28.03,44.91,33.21,39.1,32.48,44.38,32.53,5
21-03-2018 04:45:00,49.06,28.78,44.88,32.64,38.98,32.52,44.45,32.52,5
21-03-2018 04:44:00,49.07,28.62,44.98,32.89,39.08,32.53,44.45,32.54,5
21-03-2018 04:43:00,49.14,28.69,44.71,32.81,38.71,32.46,44.24,32.52,5
21-03-2018 04:42:00,49.37,28.62,45.05,32.71,39.01,32.51,44.54,32.54,5
21-03-2018 04:41:00,49.49,28.66,44.89,32.53,38.98,32.52,44.58,32.39,5
21-03-2018 04:40:00,49.92,28.52,45.13,32.5,39.3,32.39,44.83,32.22,5
21-03-2018 04:39:00,50.4,28.24,45.54,32.54,39.74,32.2,45.13,32.34,5
21-03-2018 04:38:00,50.47,28.04,45.51,32.61,39.74,32.25,45.06,32.09,5
21-03-2018 04:37:00,50.74,28.11,45.59,32.7,39.81,32.34,45.1,32.37,5
21-03-2018 04:36:00,50.79,28.1,45.49,32.77,39.61,32.21,44.96,32.38,5
21-03-2018 04:35:00,50.95,28.06,45.35,32.98,39.5,32.28,44.99,32.35,5
21-03-2018 04:34:00,51.41,27.67,45.28,32.58,39.13,32.28,44.99,32.34,5
21-03-2018 04:33:00,51.71,27.3,45.46,33.01,39.74,32.23,45.23,32.33,5
21-03-2018 04:32:00,51.91,27.44,45.42,32.63,39.61,32.53,45.17,32.34,5
21-03-2018 04:31:00,52.04,27.3,45.28,32.77,39.39,32.55,44.96,32.41,5
21-03-2018 04:30:00,52.33,27.15,45.16,33.17,39.35,32.35,44.99,32.1,5
21-03-2018 04:29:00,52.69,26.87,45.09,32.58,39.18,32.69,44.97,32.09,5
21-03-2018 04:28:00,53.07,26.56,44.95,33.13,39.15,32.5,45.04,32.19,5
21-03-2018 04:27:00,53.34,26.04,44.85,32.67,39.13,32.27,44.92,31.93,5
21-03-2018 04:26:00,54.2,25.83,44.81,33.05,39.13,32.5,45.01,32.11,5
21-03-2018 04:25:00,54.76,25.34,44.9,32.83,39.11,32.54,44.97,32.12,5
21-03-2018 04:24:00,55.41,24.84,44.77,32.85,39.01,32.66,44.95,32.25,5
21-03-2018 04:23:00,55.49,23.49,44.77,32.65,38.91,32.56,44.99,32.04,5
21-03-2018 04:22:00,53.2,23.64,45.07,32.97,39.28,32.25,44.95,31.99,5
21-03-2018 04:21:00,51.06,23.95,45.14,32.62,39.39,32.4,44.8,32.21,5
21-03-2018 04:20:00,49.11,24.13,45.21,32.86,39.34,32.71,44.57,32.16,5
21-03-2018 04:19:00,48.53,24.71,45.28,32.74,39.37,32.5,44.55,32.16,5
21-03-2018 04:18:00,48.24,24.83,45.25,33,39.52,32.61,44.59,32.16,5
21-03-2018 04:17:00,47.93,25.45,45.18,32.46,39.49,32.7,44.52,32.41,5
21-03-2018 04:16:00,47.91,25.92,44.94,32.95,39.15,32.58,44.34,32.29,5
21-03-2018 04:15:00,47.83,26.54,44.7,33.15,38.79,32.5,44.17,32.47,5
21-03-2018 04:14:00,48.21,27.23,44.64,32.94,38.73,32.78,44.14,32.42,5
21-03-2018 04:13:00,49.23,27.98,44.77,33.02,38.97,32.68,44.36,32.77,5
21-03-2018 04:12:00,49.93,28.51,44.59,32.93,38.65,32.59,44.26,32.9,5
21-03-2018 04:11:00,49.97,28.3,44.38,32.87,38.41,33.03,44.13,32.73,5
21-03-2018 04:10:00,49.95,28.07,44.25,32.98,38.26,32.75,44.01,32.96,5
21-03-2018 04:09:00,49.98,27.99,43.98,33.32,37.85,33.08,43.72,32.76,5
21-03-2018 04:08:00,50.39,27.93,43.87,33.35,37.79,33.09,43.79,32.78,5
21-03-2018 04:07:00,50.66,27.87,43.94,32.92,37.88,32.98,43.89,32.75,5
21-03-2018 04:06:00,50.7,27.22,43.77,32.7,37.69,32.97,43.84,32.51,5
21-03-2018 04:05:00,51.12,27.55,43.71,33.43,37.69,33.11,43.84,32.52,5
21-03-2018 04:04:00,51.69,27.16,43.98,33.33,37.75,32.98,44.03,32.49,5
21-03-2018 04:03:00,51.89,26.81,44.22,33.84,37.98,33.09,44.27,32.49,5
21-03-2018 04:02:00,52.55,26.83,44.16,32.59,37.86,33,44.42,32.3,5
21-03-2018 04:01:00,52.72,26.32,44.16,33.04,38.04,32.75,44.32,32.38,5
21-03-2018 04:00:00,53.46,26.02,44.43,32.87,37.98,33.18,44.67,32.13,5
21-03-2018 03:50:00,60.55,21.52,46.31,30.14,38.66,32.88,52.55,26.73,1
21-03-2018 03:49:00,58.81,21.52,45.65,30.42,38.15,32.7,51.52,26.81,1
21-03-2018 03:48:00,56.86,21.72,45.18,30.68,38.08,32.74,50.51,27.03,1
21-03-2018 03:47:00,55.81,21.97,44.87,30.45,37.85,32.49,49.77,27.12,1
21-03-2018 03:46:00,55.08,22.31,44.49,31.23,37.72,32.54,49.08,27.38,1
21-03-2018 03:45:00,54.06,22.88,44.38,30.56,37.72,32.53,48.46,27.78,1
21-03-2018 03:44:00,53.04,23.38,44.38,31.24,38.09,32.91,47.93,28.37,1
21-03-2018 03:43:00,51.85,24.42,44.36,31.49,38.27,32.65,47.33,28.75,1
19-03-2018 07:00:00,50.05,26.66,48.94,28.27,41.42,29.48,45.96,30.19,2
19-03-2018 06:59:00,50.28,26.79,49.11,28.2,41.32,29.63,45.93,30.22,2
19-03-2018 06:58:00,50.49,26.49,49.31,28.2,41.25,29.79,45.93,30.11,2
19-03-2018 06:57:00,50.76,26.42,49.56,27.92,41.11,29.6,45.96,30.12,2
19-03-2018 06:56:00,51.16,26.22,49.94,27.54,41.25,29.7,46.1,30.13,2
19-03-2018 06:55:00,51.58,26.21,50.38,27.42,41.32,29.65,46.21,30.2,2
19-03-2018 06:54:00,52.07,25.79,50.83,26.97,41.25,29.83,46.28,29.82,2
19-03-2018 06:53:00,52.76,25.66,51.43,27.06,41.25,29.72,46.35,29.96,2
19-03-2018 06:52:00,53.76,25.23,52.24,26.38,41.28,29.51,46.49,29.84,2
19-03-2018 06:51:00,54.97,24.36,53.25,25.67,41.14,29.81,46.55,29.83,2
19-03-2018 06:50:00,57.3,23.37,54.84,25.11,41.08,29.76,46.63,29.59,2
19-03-2018 06:49:00,61.4,21.7,56.67,24.9,40.97,29.78,46.73,29.67,2
19-03-2018 06:48:00,61.11,21.72,56.16,24.83,40.88,29.74,46.57,29.69,2
19-03-2018 06:47:00,59.8,21.74,55.14,24.96,40.83,29.77,46.31,29.74,2
19-03-2018 06:46:00,57.76,21.83,53.49,24.83,40.66,29.89,46.02,29.77,2
19-03-2018 06:45:00,55.32,21.88,51.7,25.34,40.66,29.79,45.6,29.81,2
19-03-2018 06:44:00,53.1,22.22,50.14,25.43,40.66,29.83,45.47,30.02,2
19-03-2018 06:43:00,52.31,22.29,49.48,25.59,40.59,29.87,45.26,29.98,2
19-03-2018 06:42:00,51.6,22.86,48.87,25.77,40.48,29.76,45.09,30.06,2
19-03-2018 06:41:00,50.95,23.44,48.37,25.98,40.45,29.96,45.01,30.34,2
19-03-2018 06:40:00,50.23,24.07,47.82,26.79,40.52,29.81,44.94,30.29,2
19-03-2018 06:39:00,49.44,24.83,47.26,27.23,40.41,30.03,44.76,30.44,2
19-03-2018 06:38:00,48.74,25.47,46.89,28.33,40.31,29.71,44.66,30.66,2
19-03-2018 06:37:00,47.89,26.58,46.42,28.53,40.17,30.15,44.55,30.62,2
19-03-2018 06:36:00,47.2,27.37,46.22,28.81,40.07,29.93,44.45,30.59,2
19-03-2018 06:35:00,47.2,27.39,46.22,28.94,39.91,30.12,44.32,30.75,2
19-03-2018 06:34:00,47.13,27.39,46.18,28.86,39.7,30.17,44.18,30.57,2
19-03-2018 06:33:00,47.06,27.12,46.15,28.78,39.6,30.23,44.04,30.83,2
19-03-2018 06:32:00,46.96,27.34,46.05,28.9,39.17,30.04,43.74,30.65,2
19-03-2018 06:31:00,47.04,27.02,46.06,28.82,39.05,30.19,43.8,30.65,2
19-03-2018 06:30:00,47.08,27.38,46.12,28.63,39.05,30.04,43.74,30.68,2
19-03-2018 06:29:00,47.21,27.22,46.22,28.73,39.06,30.14,43.74,30.66,2
19-03-2018 06:28:00,47.28,27.09,46.26,28.37,38.94,30.21,43.67,30.75,2
19-03-2018 06:27:00,47.38,27.14,46.37,28.59,38.82,30.33,43.53,30.72,2
19-03-2018 06:26:00,47.56,26.83,46.54,28.46,38.58,30.35,43.53,30.66,2
19-03-2018 06:25:00,47.77,26.66,46.72,28.36,38.58,30.19,43.53,30.68,2
19-03-2018 06:24:00,48.04,26.76,46.93,28.53,38.58,30.39,43.58,30.57,2
19-03-2018 06:23:00,48.32,26.6,47.18,28.31,38.44,30.37,43.51,30.63,2
19-03-2018 06:22:00,48.76,26.67,47.52,27.81,38.24,30.13,43.44,30.47,2
19-03-2018 06:21:00,49.15,25.83,47.93,27.57,38.02,30.35,43.37,30.58,2
19-03-2018 06:20:00,49.89,25.44,48.53,27.55,37.92,30.33,43.37,30.49,2
19-03-2018 06:19:00,50.85,25.08,49.31,26.28,37.72,30.56,43.35,30.32,2
19-03-2018 06:18:00,52.21,24.46,50.51,25.8,37.62,30.52,43.48,30.32,2
19-03-2018 06:17:00,55.11,22.71,52.2,25.17,37.51,30.56,43.46,30.16,2
19-03-2018 06:16:00,56.31,21.9,52.53,24.87,37.51,30.32,43.46,30.13,2
19-03-2018 06:15:00,56.65,21.87,52.62,24.97,37.41,30.52,43.39,30.11,2
19-03-2018 06:14:00,0,21.6,52.7,24.49,37.3,30.65,43.35,30.39,2
19-03-2018 06:13:00,56.77,21.59,52.35,24.69,37.34,30.59,43.29,30.34,2
19-03-2018 06:12:00,55.2,22.06,51.26,25.34,37.38,30.46,43.05,30.37,2
19-03-2018 06:11:00,54.07,22.5,50.33,25.14,37.27,30.41,42.9,30.45,2
19-03-2018 06:10:00,53.53,22.45,49.91,25.96,37.09,30.71,42.73,30.55,2
19-03-2018 06:09:00,53.01,23.02,49.46,26.18,37.09,30.51,42.69,30.62,2
19-03-2018 06:08:00,52.45,23.57,49.01,26.85,36.82,30.73,42.41,30.8,2
19-03-2018 06:07:00,51.83,24.33,48.46,26.99,36.91,30.51,42.41,30.78,2
19-03-2018 06:06:00,51,24.8,47.82,27.66,36.99,30.78,42.39,31.05,2
19-03-2018 06:05:00,49.74,25.28,46.96,28.02,36.92,30.64,42.26,30.81,2
19-03-2018 06:04:00,48.14,26.56,46.02,28.81,37.06,30.58,42.23,31.16,2
19-03-2018 06:03:00,46.48,27.34,45.12,29.14,37.05,30.58,42.18,31.19,2
19-03-2018 06:02:00,45.97,27.38,44.98,28.94,37.06,30.77,42.14,31.11,2
19-03-2018 06:01:00,46.02,27.55,44.96,29.08,37.06,30.6,42.12,31.14,2
19-03-2018 06:00:00,46.02,27.34,44.99,29.49,37.02,30.51,42.12,31.12,2
19-03-2018 05:59:00,46.02,27.43,45.03,29.17,36.92,30.69,42.02,31.3,2
19-03-2018 05:58:00,46.28,27.7,45.16,28.97,37.02,30.51,42.16,31.04,2
19-03-2018 05:57:00,46.22,27.57,45.22,28.98,37.02,30.57,42.16,30.97,2
19-03-2018 05:56:00,46.26,27.19,45.2,28.77,36.88,30.81,42.02,31.1,2
19-03-2018 05:55:00,46.63,27.53,45.51,28.85,37.05,30.6,42.26,31.16,2
19-03-2018 05:54:00,46.8,27.25,45.75,28.72,37.23,30.75,42.39,31.05,2
19-03-2018 05:53:00,47.11,27.21,45.95,28.39,37.28,30.77,42.46,31.15,2
19-03-2018 05:52:00,47.28,27.04,46.16,28.83,37.35,30.48,42.56,31.06,2
19-03-2018 05:51:00,47.56,26.59,46.35,28.52,37.18,30.7,42.49,31.05,2
19-03-2018 05:50:00,47.87,26.82,46.65,28.26,37.15,30.87,42.6,30.96,2
19-03-2018 05:49:00,48.18,26.63,46.96,28.33,37.18,30.6,42.68,31.1,2
19-03-2018 05:48:00,48.66,26.36,47.38,27.63,37.15,30.89,42.68,30.86,2
19-03-2018 05:47:00,49.37,26.04,48,27.78,37.42,30.67,42.95,30.8,2
19-03-2018 05:46:00,50.09,25.67,48.58,27.13,37.25,30.87,43,30.81,2
19-03-2018 05:45:00,51.17,25.33,49.54,26.71,37.11,30.76,43.03,30.59,2
19-03-2018 05:44:00,52.5,24.57,50.77,26.09,37.33,30.72,43.31,30.63,2
19-03-2018 05:43:00,55.08,23.45,52.79,24.94,37.28,30.84,43.51,30.31,2
19-03-2018 05:42:00,59.57,21.74,54.76,24.67,37.49,30.9,43.78,30.38,2
19-03-2018 05:41:00,59.57,21.65,54.49,24.71,37.4,30.88,43.67,30.45,2
19-03-2018 05:40:00,58.61,21.52,53.61,24.84,37.37,30.95,43.43,30.55,2
19-03-2018 05:39:00,56.77,21.47,52.17,25.11,37.21,30.85,43.23,30.6,2
19-03-2018 05:38:00,54.15,21.71,50.18,25.19,37.33,31.01,43,30.57,2
19-03-2018 05:37:00,52.11,22.21,48.7,25.25,37.44,30.87,42.81,30.9,2
19-03-2018 05:36:00,51.31,22.56,48.06,25.9,37.27,30.9,42.63,31.11,2
19-03-2018 05:35:00,50.72,23.3,47.58,26.32,37.43,31.12,42.7,31.12,2
19-03-2018 05:34:00,49.94,23.76,47.05,26.66,37.31,31.22,42.55,31.29,2
19-03-2018 05:33:00,49.35,24.19,46.69,27.45,37.24,31.05,42.4,31.28,2
19-03-2018 05:32:00,48.72,25.21,46.29,28.01,37.24,31.32,42.4,31.37,2
19-03-2018 05:31:00,47.84,26.08,45.82,28.7,37.34,31.35,42.36,31.51,2
19-03-2018 05:30:00,46.67,27.33,45.15,29.4,36.92,31.55,42.25,31.69,2
19-03-2018 05:29:00,46.07,27.77,45.05,29.52,37.21,31.29,42.32,31.69,2
19-03-2018 05:28:00,46.07,27.52,45.12,29.21,37.22,31.26,42.32,31.46,2
19-03-2018 05:27:00,46.08,27.68,45.12,29.21,37.05,31.14,42.19,31.5,2
19-03-2018 05:26:00,46.19,27.35,45.16,29.18,36.88,31.11,42.09,31.52,2
19-03-2018 05:25:00,46.28,27.69,45.26,29.07,36.92,30.95,42.13,31.39,2
19-03-2018 05:24:00,46.43,27.03,45.34,29.01,36.78,31.09,42.03,31.57,2
19-03-2018 05:23:00,46.5,27.2,45.44,29.26,36.61,31.21,41.97,31.37,2
19-03-2018 05:22:00,46.94,27.26,45.79,29.05,36.47,31.3,42,31.39,2
19-03-2018 05:21:00,47.15,27.31,46.06,28.45,36.92,31.12,42.3,31.23,2
19-03-2018 05:20:00,47.7,26.96,46.44,29.08,36.95,31.23,42.4,31.34,2
19-03-2018 05:19:00,47.94,27.02,46.72,28,36.78,31.31,42.38,31.26,2
19-03-2018 05:18:00,48.32,26.52,47.11,28.04,36.78,31.03,42.42,31.14,2
19-03-2018 05:17:00,49.24,26.3,47.86,27.74,36.95,31.12,42.66,31.18,2
19-03-2018 05:16:00,49.99,25.76,48.52,27.31,37.12,30.82,42.84,30.87,2
19-03-2018 05:15:00,51.06,25.46,49.41,26.45,36.95,30.96,42.81,30.97,2
19-03-2018 05:14:00,52.71,24.19,50.98,26.19,36.78,30.94,42.85,30.81,2
19-03-2018 05:13:00,56.39,22.43,52.73,25.25,36.68,31.21,43.09,30.66,2
19-03-2018 05:12:00,57.16,22.18,53.03,24.73,37.11,31.22,43.32,30.7,2
19-03-2018 05:11:00,57.55,21.8,53.2,24.89,36.97,31.28,43.22,30.63,2
19-03-2018 05:10:00,58.08,21.9,53.34,24.9,36.9,31.34,43.12,30.91,2
19-03-2018 05:09:00,57.32,21.96,52.64,25.23,36.9,31.34,43.03,30.98,2
19-03-2018 05:08:00,55.58,22.06,51.37,25.66,37.06,31.34,42.93,31.07,2
19-03-2018 05:07:00,54.2,22.18,50.35,25.99,36.92,31.56,42.79,31.13,2
19-03-2018 05:06:00,53.42,22.55,49.67,25.9,36.92,31.44,42.65,31.12,2
19-03-2018 05:05:00,52.48,23.16,48.89,26.51,36.79,31.42,42.42,31.25,2
19-03-2018 05:04:00,51.57,23.76,48.17,27.03,36.8,31.43,42.3,31.36,2
19-03-2018 05:03:00,50.59,24.06,47.41,27.18,36.76,31.55,42.16,31.27,2
19-03-2018 05:02:00,49.54,24.75,46.7,27.61,37.02,31.46,42.26,31.5,2
19-03-2018 05:01:00,48.26,25.63,45.9,28.16,36.92,31.28,42.07,31.64,2
19-03-2018 05:00:00,47.09,26.68,45.19,29.08,37.09,31.3,42.18,31.75,2
19-03-2018 04:59:00,45.77,27.92,44.59,29.71,37.12,31.43,42.13,31.77,2
19-03-2018 04:58:00,45.56,28.04,44.62,29.56,36.99,31.21,42,31.79,2
19-03-2018 04:57:00,45.49,28.06,44.49,29.52,36.92,31.35,41.9,31.87,2
19-03-2018 04:56:00,45.46,28.16,44.42,29.65,36.79,31.37,41.86,31.74,2
19-03-2018 04:55:00,45.7,27.85,44.69,29.67,36.82,31.65,41.96,31.92,2
19-03-2018 04:54:00,45.66,28.07,44.64,29.46,36.78,31.66,41.9,31.96,2
19-03-2018 04:53:00,45.63,28.06,44.6,29.36,36.64,31.7,41.79,31.85,2
19-03-2018 04:52:00,45.57,28.02,44.57,29.28,36.53,31.5,41.69,31.76,2
19-03-2018 04:51:00,45.64,27.77,44.54,29.31,36.23,31.73,41.49,31.95,2
19-03-2018 04:50:00,45.57,27.76,44.58,29.24,36.06,31.57,41.43,31.78,2
19-03-2018 04:49:00,45.61,27.49,44.58,29.44,36.04,31.42,41.39,31.61,2
19-03-2018 04:48:00,45.72,27.57,44.65,28.95,35.94,31.35,41.33,31.75,2
19-03-2018 04:47:00,45.93,27.67,44.87,29.24,35.63,31.61,41.26,31.64,2
19-03-2018 04:46:00,46.23,27.36,45.15,28.75,36.06,31.53,41.46,31.65,2
19-03-2018 04:45:00,46.47,27.17,45.39,28.4,36.01,31.49,41.43,31.7,2
19-03-2018 04:44:00,46.96,27.03,45.83,28.36,36.13,31.6,41.68,31.58,2
19-03-2018 04:43:00,47.44,26.82,46.19,28.28,36.11,31.35,41.71,31.46,2
19-03-2018 04:42:00,48.06,26.31,46.6,27.89,35.99,31.64,41.68,31.41,2
19-03-2018 04:41:00,48.61,26.03,47.19,27.45,35.86,31.62,41.83,31.38,2
19-03-2018 04:40:00,49.57,25.5,47.99,26.82,35.84,31.57,41.84,31.2,2
19-03-2018 04:39:00,50.98,25.06,49.09,26.36,35.66,31.24,41.74,31.27,2
19-03-2018 04:38:00,53.48,23.33,51.14,25.11,35.6,31.72,41.9,31.22,2
19-03-2018 04:37:00,56.28,21.86,52.03,24.78,35.57,31.75,42.04,31.3,2
19-03-2018 04:36:00,56.68,21.74,52.11,25.03,35.59,31.45,41.78,31.09,2
19-03-2018 04:35:00,56.42,21.73,51.73,24.96,35.42,31.34,41.67,31.16,2
19-03-2018 04:34:00,55,21.96,50.47,25.15,35.18,31.54,41.36,31.17,2
19-03-2018 04:33:00,52.96,21.97,48.8,25.58,35.01,31.48,41.06,31.3,2
