Timestamp,EX1_FAN_IN_RH_ITL_ETL,EX1_FAN_IN_TEMP_ITL_ETL,EX1_FAN_OUT_RH_ITL_ETL,EX1_FAN_OUT_TEMP_ITL_ETL,FA1_FAN_IN_RH_ITL_ETL,FA1_FAN_IN_TEMP_ITL_ETL,FA1_FAN_OUT_RH_ITL_ETL,FA1_FAN_OUT_TEMP_ITL_ETL,class
19-03-2018 04:32:00,51.4,22.35,47.65,25.92,35.21,31.62,40.98,31.3,2
19-03-2018 04:31:00,50.82,22.73,47.15,26.14,34.84,31.99,40.66,31.48,2
19-03-2018 04:30:00,50.33,23.33,46.76,26.86,34.59,31.81,40.48,31.58,2
19-03-2018 04:29:00,49.6,23.89,46.3,27.16,34.73,31.98,40.48,31.75,2
19-03-2018 04:28:00,48.95,24.48,45.91,27.38,34.95,31.94,40.64,31.81,2
19-03-2018 04:27:00,48.08,25.34,45.28,28.26,35.05,31.91,40.64,31.89,2
19-03-2018 04:26:00,47.07,26.28,44.66,28.84,35.05,32.07,40.59,32.19,2
19-03-2018 04:25:00,45.61,27.39,43.85,29.31,35.18,32,40.62,32.19,2
19-03-2018 04:24:00,44.58,28.27,43.57,30.04,35.07,32.04,40.62,32.34,2
19-03-2018 04:23:00,44.64,27.73,43.57,29.96,35.21,31.92,40.59,32.24,2
19-03-2018 04:22:00,44.58,27.89,43.53,29.52,35,32.23,40.45,32.38,2
19-03-2018 04:21:00,44.42,27.84,43.34,29.7,34.79,32.17,40.24,32.3,2
19-03-2018 04:20:00,44.29,27.96,43.28,29.78,34.33,32.06,39.94,32.06,2
19-03-2018 04:19:00,44.38,27.69,43.31,29.46,33.99,32.02,39.77,32.4,2
19-03-2018 04:18:00,44.43,27.7,43.35,29.82,33.79,32.15,39.7,32.22,2
19-03-2018 04:17:00,44.6,27.71,43.46,29.04,33.91,31.89,39.7,32.16,2
19-03-2018 04:16:00,44.84,27.66,43.73,29.52,33.92,32.08,39.88,32.11,2
19-03-2018 04:15:00,44.94,27.54,43.88,28.99,33.91,31.91,39.85,32.05,2
19-03-2018 04:14:00,45.23,27.54,44.13,29.13,33.95,32.29,39.93,32.08,2
19-03-2018 04:13:00,45.57,27.14,44.44,28.73,33.95,32.02,40.03,32.07,2
19-03-2018 04:12:00,0,27.17,44.68,28.53,34.01,31.87,40.06,31.96,2
19-03-2018 04:11:00,46.27,26.67,45.04,28.44,33.79,32.16,39.93,31.83,2
19-03-2018 04:10:00,46.93,26.61,45.53,28.38,33.83,32.05,40.14,31.93,2
19-03-2018 04:09:00,47.68,26.36,46.12,27.28,33.76,32.16,40.14,31.64,2
19-03-2018 04:08:00,48.88,25.47,47.23,26.79,33.83,32.11,40.36,31.61,2
19-03-2018 04:07:00,50.58,24.03,48.63,26.05,33.85,31.98,40.5,31.48,2
19-03-2018 04:06:00,54.42,22.45,50.81,25.24,34.05,31.86,40.81,31.26,2
19-03-2018 04:05:00,55.26,22.18,51.11,25.5,34.33,31.74,40.91,31.38,2
19-03-2018 04:04:00,55.52,22,51.23,24.96,33.99,31.88,40.78,31.09,2
19-03-2018 04:03:00,55.87,21.8,51.26,25.01,33.99,31.84,40.64,31.4,2
19-03-2018 04:02:00,55.9,22.08,51.14,25.18,33.93,31.88,40.63,31.44,2
19-03-2018 04:01:00,54.79,22.02,50.16,25.6,33.99,32.16,40.63,31.58,2
19-03-2018 04:00:00,53.07,22.74,48.75,25.92,33.95,31.97,40.36,31.45,2
19-03-2018 03:59:00,51.96,22.71,47.96,26.16,33.95,31.63,40.19,31.42,2
19-03-2018 03:58:00,51.33,23.4,47.44,26.3,33.71,31.77,40.04,31.54,2
19-03-2018 03:57:00,50.64,24,46.84,27.08,33.38,31.88,39.77,31.79,2
19-03-2018 03:56:00,49.79,24.54,46.28,27.39,33.54,31.66,39.79,31.69,2
19-03-2018 03:55:00,48.71,25.47,45.54,28.44,33.59,31.97,39.75,31.83,2
19-03-2018 03:54:00,47.2,26.15,44.63,29.34,33.54,31.87,39.65,31.99,2
19-03-2018 03:53:00,45.41,27.55,43.52,29.58,33.79,31.91,39.71,32.07,2
19-03-2018 03:52:00,43.91,28.01,42.84,29.92,33.65,31.82,39.47,32.08,2
19-03-2018 03:51:00,43.84,27.96,42.84,30.02,33.6,32.03,39.44,32.16,2
19-03-2018 03:50:00,43.88,27.85,42.84,29.11,33.41,31.96,39.33,32.28,2
19-03-2018 03:49:00,43.84,28.16,42.87,29.39,33.28,32.21,39.27,32.09,2
19-03-2018 03:48:00,44.39,27.94,43.29,29.47,33.18,32.25,39.49,32.36,2
19-03-2018 03:47:00,44.49,27.89,43.35,29.08,33.75,32.07,39.78,32.21,2
19-03-2018 03:46:00,44.43,27.46,43.32,29.24,33.69,31.99,39.59,32.07,2
19-03-2018 03:45:00,44.7,27.4,43.53,29.25,33.79,31.98,39.68,32.12,2
19-03-2018 03:44:00,44.87,27.41,43.64,28.85,33.57,32,39.65,32.15,2
19-03-2018 03:43:00,45.12,27.47,43.96,28.97,33.69,32.17,39.86,31.91,2
19-03-2018 03:42:00,45.26,27.29,44.13,28.84,33.97,32.06,39.89,31.85,2
19-03-2018 03:41:00,45.67,27.24,44.47,28.95,33.48,32.12,39.82,32.14,2
19-03-2018 03:40:00,46.22,27.21,44.92,28.47,34.05,31.99,40.2,31.89,2
19-03-2018 03:39:00,46.53,26.7,45.11,27.98,33.85,31.79,40.03,31.97,2
19-03-2018 03:38:00,47.05,26.67,45.65,27.89,33.93,31.83,40.21,31.87,2
19-03-2018 03:37:00,47.6,26.31,46.14,28.19,33.65,31.85,40.11,31.7,2
19-03-2018 03:36:00,48.46,25.5,46.84,27.5,33.25,32.06,39.91,31.57,2
19-03-2018 03:35:00,50.06,24.99,48.07,26.5,33.38,32.21,40.21,31.83,2
19-03-2018 03:34:00,52.16,24.18,49.86,25.42,33.12,32.32,40.16,31.58,2
19-03-2018 03:33:00,57.55,22.04,52.79,25.28,33.1,32.65,40.53,31.61,2
19-03-2018 03:32:00,58,21.56,52.85,24.94,33.28,32.41,40.6,31.54,2
19-03-2018 03:31:00,57.76,21.74,52.62,25.1,33.41,32.53,40.65,31.69,2
19-03-2018 03:30:00,57.29,21.39,52.11,24.87,33.42,32.4,40.65,31.73,2
19-03-2018 03:29:00,55.9,21.54,51,25.37,33.22,32.36,40.31,31.58,2
19-03-2018 03:28:00,53.89,21.95,49.43,25.38,33.32,32.49,40.17,31.69,2
19-03-2018 03:27:00,53.04,22.33,48.91,25.49,33.54,32.55,40.33,31.88,2
19-03-2018 03:26:00,52.75,22.8,48.69,26.14,33.64,32.53,40.33,31.77,2
19-03-2018 03:25:00,52.45,23.48,48.54,27.09,34.05,32.33,40.61,31.78,2
19-03-2018 03:24:00,52.09,24.15,48.28,26.78,34.15,32.2,40.59,31.77,2
19-03-2018 03:23:00,51.65,24.57,47.92,27.64,34.07,32.04,40.33,32.15,2
19-03-2018 03:22:00,50.76,25.45,47.38,28.41,33.89,32.19,40.39,32.18,2
19-03-2018 03:21:00,48.93,26.53,46.25,28.86,34.41,32.29,40.66,32.04,2
19-03-2018 03:20:00,46.28,27.48,44.91,29.39,34.63,32.14,40.56,32.15,2
19-03-2018 03:19:00,46.31,27.62,45.08,29.46,34.76,32.19,40.66,32.23,2
19-03-2018 03:18:00,46.29,27.75,45.03,29.53,34.45,32.3,40.48,32.36,2
19-03-2018 03:17:00,46.6,27.18,45.17,29.25,34.17,32.24,40.39,32.09,2
19-03-2018 03:16:00,46.94,27.35,45.58,28.95,34.08,32.43,40.46,32.25,2
19-03-2018 03:15:00,47.48,27.09,46.03,28.86,34.49,32.48,40.91,32.33,2
19-03-2018 03:14:00,47.63,26.95,46.14,28.25,34.39,32.04,40.71,31.83,2
19-03-2018 03:13:00,48.05,26.64,46.55,28.29,34.35,32.16,40.78,31.97,2
19-03-2018 03:12:00,48.63,26.59,46.96,28.09,34.71,32.03,41.13,31.57,2
19-03-2018 03:11:00,48.8,26.09,47.31,28.16,34.56,31.9,41,31.77,2
19-03-2018 03:10:00,50.05,25.91,48.28,27.16,34.78,32.22,41.39,31.69,2
19-03-2018 03:09:00,50.91,25.76,49.09,27.1,34.96,32.01,41.55,31.29,2
19-03-2018 03:08:00,52.17,24.92,50.29,26.71,35.11,32.14,41.9,31.28,2
19-03-2018 03:07:00,53.74,24.31,51.81,25.5,34.91,32.13,42.24,31,2
19-03-2018 03:06:00,57.71,22.61,54.79,24.53,35.45,31.8,42.69,30.82,2
19-03-2018 03:05:00,62.93,21.79,57.25,24.5,35.56,31.61,43.16,30.7,2
19-03-2018 03:04:00,62.93,21.61,57.02,24.54,35.37,31.24,42.97,30.44,2
19-03-2018 03:03:00,61.86,21.19,56.13,24.61,35.39,31.28,42.84,30.48,2
19-03-2018 03:02:00,60.78,21.5,55.02,24.5,35.12,31.36,42.42,30.7,2
19-03-2018 03:01:00,59.12,21.41,53.88,24.89,35.56,31.57,42.55,30.85,2
19-03-2018 03:00:00,57.1,21.61,52.44,24.91,35.55,31.3,42.32,30.76,2
19-03-2018 02:59:00,55.37,21.8,51.32,25.49,35.56,31.6,42.27,30.77,2
19-03-2018 02:58:00,54.44,21.73,50.67,25.14,35.4,31.62,42.13,30.84,2
19-03-2018 02:57:00,53.74,22.6,50.05,25.58,35.6,31.43,42.1,31.01,2
19-03-2018 02:56:00,53.15,23.14,49.56,26.02,35.35,31.55,41.81,31.19,2
19-03-2018 02:55:00,52.53,23.77,49.15,26.7,35.82,31.84,42.19,31.14,2
19-03-2018 02:54:00,51.73,24.5,48.57,27.54,35.92,31.29,42.08,31.05,2
19-03-2018 02:53:00,50.72,25.67,47.9,27.62,35.87,31.47,42.16,31.42,2
19-03-2018 02:52:00,48.5,26.77,46.73,28.51,36.27,31.48,42.32,31.32,2
19-03-2018 02:51:00,47.22,27.06,46.03,28.75,36.18,31.53,42.25,31.33,2
19-03-2018 02:50:00,47.18,27.28,45.99,28.59,36.19,31.47,42.04,31.23,2
19-03-2018 02:49:00,47.31,27.38,46.09,28.14,36.26,31.14,42.14,31.3,2
19-03-2018 02:48:00,47.49,27.11,46.28,28.4,36.11,31.39,42.19,31.23,2
19-03-2018 02:47:00,47.56,27.32,46.31,28.33,36.07,31.01,42.12,31.06,2
19-03-2018 02:46:00,47.67,26.9,46.48,28.24,36.11,31.28,42.23,30.93,2
19-03-2018 02:45:00,48.01,26.88,46.65,27.8,36.05,31.48,42.19,31.09,2
19-03-2018 02:44:00,48.12,26.92,46.86,28.03,36.05,31.22,42.06,31.2,2
19-03-2018 02:43:00,48.58,26.74,47.13,28.03,36.02,31.15,42.04,31.42,2
19-03-2018 02:42:00,49.33,26.08,47.81,27.73,36.13,31.71,42.38,31.45,2
19-03-2018 02:41:00,49.81,26.08,48.36,27.27,36.2,31.88,42.72,31.3,2
19-03-2018 02:40:00,50.35,25.97,48.71,27.81,36.06,31.5,42.56,31.05,2
19-03-2018 02:39:00,50.97,25.45,49.16,27.15,35.59,31.81,42.32,31.21,2
19-03-2018 02:38:00,52.17,25.07,50.34,27.09,36.05,32.02,42.66,31.35,2
19-03-2018 02:37:00,53.36,24.7,51.48,26.06,35.91,31.83,42.93,31.13,2
19-03-2018 02:36:00,55.75,23.84,53.34,25.32,36.27,31.69,43.36,30.76,2
19-03-2018 02:35:00,62.15,21.93,56.78,24.76,36.27,31.5,43.71,30.71,2
19-03-2018 02:34:00,62.15,21.51,56.34,24.61,36.03,31.74,43.4,30.9,2
19-03-2018 02:33:00,60.75,21.31,55.02,24.31,35.79,31.53,42.91,30.76,2
19-03-2018 02:32:00,58.98,21.4,53.7,24.52,35.74,31.83,42.63,30.78,2
19-03-2018 02:31:00,56.95,21.77,52.2,24.83,35.88,32.09,42.77,30.83,2
19-03-2018 02:30:00,54.42,21.95,50.52,25.05,36.5,31.78,42.87,31.11,2
19-03-2018 02:29:00,53.07,21.92,49.53,25.2,36.37,31.56,42.73,30.91,2
19-03-2018 02:28:00,52.28,22.13,48.85,25.85,36.27,31.65,42.53,31.11,2
19-03-2018 02:27:00,51.63,23.06,48.29,26.18,36.52,31.81,42.45,31.33,2
19-03-2018 02:26:00,50.92,23.87,47.63,27.03,36.21,31.96,42.09,31.54,2
19-03-2018 02:25:00,50.08,24.58,47.09,27.34,35.47,32.44,41.67,31.92,2
19-03-2018 02:24:00,48.98,25.45,46.41,27.91,35.84,32.17,41.95,31.54,2
19-03-2018 02:23:00,47.41,26.63,45.45,28.93,35.82,31.88,41.88,31.72,2
19-03-2018 02:22:00,46.02,27.7,44.72,29.25,35.89,31.67,41.78,31.67,2
19-03-2018 02:21:00,45.71,27.37,44.58,29.36,35.99,31.72,41.68,31.71,2
19-03-2018 02:20:00,45.54,27.59,44.41,29.47,36.44,31.38,41.72,31.48,2
19-03-2018 02:19:00,45.5,27.28,44.27,29.21,36.01,31.54,41.45,31.49,2
19-03-2018 02:18:00,45.5,28.02,44.29,29.25,36.11,31.48,41.43,31.76,2
19-03-2018 02:17:00,45.36,28.2,44.16,29.34,35.64,31.75,41.18,31.99,2
19-03-2018 02:16:00,45.43,28.08,44.23,29.6,35.71,31.81,41.32,31.85,2
19-03-2018 02:15:00,45.32,27.76,44.12,29.79,35.37,31.7,40.88,32.01,2
19-03-2018 02:14:00,45.46,28.11,44.29,29.44,34.93,32.11,40.65,32.27,2
19-03-2018 02:13:00,46.11,27.98,44.83,29.63,35.34,32.76,41.49,32.46,2
19-03-2018 02:12:00,46.24,27.7,44.87,29.48,35.93,31.92,41.62,32.02,2
19-03-2018 02:11:00,46.07,27.77,44.83,29.36,36.02,31.97,41.55,32,2
19-03-2018 02:10:00,46.19,27.71,44.88,29.15,36.08,31.88,41.69,31.87,2
19-03-2018 02:09:00,46.22,27.38,44.91,29.16,36.06,31.89,41.67,31.81,2
19-03-2018 02:08:00,46.31,27.54,44.98,29.42,36.24,31.44,41.7,31.82,2
19-03-2018 02:07:00,46.32,27.33,44.96,29.53,35.79,31.46,41.45,31.87,2
19-03-2018 02:06:00,46.39,27.37,45.03,29.16,36.2,31.71,41.65,31.98,2
19-03-2018 02:05:00,46.32,27.47,45,29.01,35.53,31.56,41.22,32.07,2
19-03-2018 02:04:00,46.8,26.96,45.37,28.7,35.91,31.82,41.72,32.05,2
19-03-2018 02:03:00,47.02,27.11,45.61,28.57,35.84,31.86,41.62,31.88,2
19-03-2018 02:02:00,47.15,27.06,45.66,28.33,35.88,31.58,41.55,31.85,2
19-03-2018 02:01:00,47.2,26.58,45.64,28.37,35.44,31.9,41.29,32.05,2
19-03-2018 02:00:00,47.64,26.48,46.05,27.94,35.14,32.21,41.25,32.06,2
19-03-2018 01:59:00,48.33,26.39,46.64,28.39,35.08,32.58,41.49,31.88,2
19-03-2018 01:58:00,48.75,26.05,46.96,27.58,35.21,32.08,41.53,31.82,2
19-03-2018 01:57:00,49.54,25.67,47.61,27.47,35.25,31.89,41.68,31.62,2
19-03-2018 01:56:00,50.82,25.02,48.67,26.45,35.34,31.96,41.9,31.44,2
19-03-2018 01:55:00,52.27,24.27,49.89,25.69,35.47,31.93,42.11,31.17,2
19-03-2018 01:54:00,55.05,21.89,51.56,24.73,35.73,31.51,42.29,31,2
19-03-2018 01:53:00,55.32,20.96,50.88,24.51,35.64,31.86,42.21,31.27,2
19-03-2018 01:52:00,55,21.28,50.63,24.83,35.89,32.07,42.62,31.32,2
19-03-2018 01:51:00,54.68,21.28,50.21,24.52,36.11,31.63,42.7,31.15,2
19-03-2018 01:50:00,54.27,21.52,49.5,25.53,35.97,31.46,42.46,30.94,2
19-03-2018 01:45:00,51.46,23.63,41.78,30.82,35.02,31.55,46.03,27.97,1
19-03-2018 01:44:00,50.92,23.9,41.55,31.37,34.61,32.32,45.64,28.41,1
19-03-2018 01:43:00,50.4,25.02,42.11,31.29,35.57,32.15,45.83,28.69,1
19-03-2018 01:42:00,49.41,25.79,41.76,31.92,35,32.73,45.37,29.21,1
19-03-2018 01:41:00,48.48,26.36,41.68,31.54,34.85,32.94,45.12,29.69,1
19-03-2018 01:40:00,48.49,26.39,41.94,31.08,35.29,32.04,45.32,29.34,1
19-03-2018 01:39:00,48.56,26.32,41.74,31.65,35.11,31.96,45.1,29.16,1
19-03-2018 01:38:00,48.7,26.39,41.78,31.91,35.15,31.99,45.2,29.21,1
19-03-2018 01:37:00,49,25.99,41.76,31.45,34.85,32.43,45.37,29.5,1
19-03-2018 01:36:00,49.23,26.21,41.97,31.53,35.11,32.4,45.64,29.08,1
19-03-2018 01:35:00,49.51,26,41.9,31.58,34.97,32.54,45.68,29.2,1
19-03-2018 01:34:00,49.75,26.28,42.04,31.3,34.93,32.72,45.95,29.23,1
19-03-2018 01:33:00,49.95,25.78,42.19,30.71,35.15,32.33,46.1,29.03,1
19-03-2018 01:32:00,50.26,25.61,42.23,30.97,35,32.16,46.21,28.75,1
19-03-2018 01:31:00,50.71,25.43,42.29,30.42,34.92,32.3,46.41,28.55,1
19-03-2018 01:30:00,51.17,25.29,42.58,31.28,35.29,32.57,46.92,28.56,1
19-03-2018 01:29:00,51.68,24.95,42.83,31.12,35.28,32.42,47.28,28.26,1
19-03-2018 01:28:00,52.12,24.78,43.19,30.7,35.7,32.62,47.79,28.16,1
19-03-2018 01:27:00,52.53,24.51,43.42,30.51,35.82,32.03,48.11,27.69,1
19-03-2018 01:26:00,53.18,24.37,43.92,30.53,36.47,31.63,48.76,27.53,1
19-03-2018 01:25:00,53.88,23.94,44.16,29.54,36.88,31.52,49.18,27.17,1
19-03-2018 01:24:00,54.82,23.45,44.11,29.88,36.46,31.07,49.56,26.91,1
19-03-2018 01:23:00,56.25,22.32,44.25,29.81,36.41,31.36,50.18,26.4,1
19-03-2018 01:22:00,57.29,20.98,43.58,29.76,35.56,31.68,49.89,26.04,1
19-03-2018 01:21:00,57.26,21.09,43.9,29.58,36.07,31.85,50.08,26.12,1
19-03-2018 01:20:00,57.35,21.25,43.66,29.5,35.86,31.89,49.95,26.25,1
19-03-2018 01:19:00,57.35,21.25,43.39,29.98,35.45,31.88,49.71,26.19,1
19-03-2018 01:18:00,57.29,21.27,43.31,30.07,35.39,31.77,49.6,26.38,1
19-03-2018 01:17:00,57.29,21.64,43.26,29.9,34.95,32.66,49.63,26.57,1
19-03-2018 01:16:00,57.2,21.32,43.31,30.23,35.28,31.97,49.56,26.41,1
19-03-2018 01:15:00,57.18,21.46,43.24,30.06,35.21,31.73,49.4,26.67,1
19-03-2018 01:14:00,57.06,21.67,42.96,30.45,34.64,32.35,49.32,26.74,1
19-03-2018 01:13:00,57.06,21.57,43.03,30.39,34.71,32.31,49.22,26.7,1
19-03-2018 01:12:00,57.03,21.73,43.1,30.47,34.78,31.93,49.25,26.8,1
19-03-2018 01:11:00,56.86,22.23,42.93,30.58,34.74,31.79,49.02,26.92,1
19-03-2018 01:10:00,56.66,22.31,42.77,30.81,34.27,32.58,48.9,27.17,1
19-03-2018 01:09:00,56.31,22.31,42.81,30.95,34.17,32.58,48.73,27.15,1
19-03-2018 01:08:00,55.96,22.74,42.5,30.42,33.99,32.2,48.32,27.28,1
19-03-2018 01:07:00,55.7,22.75,42.56,30.81,34.17,32.15,48.21,27.63,1
19-03-2018 01:06:00,55.32,23.06,42.62,30.59,34.41,31.63,48.11,27.77,1
19-03-2018 01:05:00,55.08,23.28,42.52,31.26,33.76,32.47,47.99,27.81,1
19-03-2018 01:04:00,55.03,23.66,42.76,31.21,34.19,32.46,48.09,28.06,1
19-03-2018 01:03:00,55.14,24.37,43.19,31.2,34.82,31.69,48.39,28.17,1
19-03-2018 01:02:00,55.58,24.55,43.23,30.88,34.59,31.75,48.54,28.08,1
19-03-2018 01:01:00,56.87,25.02,43.86,31.76,34.79,32.01,49.42,28.48,1
19-03-2018 01:00:00,57.46,24.96,44.23,31.08,34.95,32.13,49.82,28.15,1
19-03-2018 12:59:00,57.81,24.87,44.23,31.51,34.73,32.13,49.99,28.41,1
19-03-2018 12:58:00,58.1,24.75,44.42,30.53,34.86,31.73,50.14,28.09,1
19-03-2018 12:57:00,58.48,24.35,44.72,30.58,35.44,31.6,50.5,28.26,1
19-03-2018 12:56:00,58.87,24.59,44.68,30.6,35.23,31.7,50.64,28.21,1
19-03-2018 12:55:00,59.28,24.55,44.45,30.9,34.67,31.72,50.61,27.89,1
19-03-2018 12:54:00,59.83,24.43,44.96,30.82,35.13,31.94,51.11,28.18,1
19-03-2018 12:53:00,60.03,24.3,44.8,30.83,34.84,31.68,51.05,27.85,1
19-03-2018 12:52:00,60.77,24.14,45.03,30.73,34.76,31.7,51.47,27.96,1
19-03-2018 12:51:00,61.29,24.42,45.37,30.48,35.24,31.84,51.85,27.69,1
19-03-2018 12:50:00,61.79,24.31,45.35,30.63,34.98,31.85,51.91,27.65,1
19-03-2018 12:49:00,62.7,23.7,45.38,30.53,34.53,31.68,52.15,27.64,1
19-03-2018 12:48:00,63.34,23.52,45.55,30.74,34.69,31.2,52.43,27.54,1
19-03-2018 12:47:00,64.21,23.25,45.45,30.68,33.97,31.66,52.66,27.53,1
19-03-2018 12:46:00,65.35,23.05,46.06,30.07,34.46,31.78,53.34,27.45,1
19-03-2018 12:45:00,66.42,23.69,46.12,30.51,34.03,32.08,53.64,27.5,1
19-03-2018 12:44:00,67.43,23.5,47.04,30.61,34.86,31.61,54.5,27.28,1
19-03-2018 12:43:00,68.2,23.11,47.09,30.09,34.76,31.77,54.65,27.13,1
19-03-2018 12:42:00,68.69,22.99,47.28,30.58,34.79,31.93,54.97,27.15,1
19-03-2018 12:41:00,69.16,23.06,48.06,30.46,35.87,31.4,55.47,27.25,1
19-03-2018 12:40:00,69.07,23.29,47.89,29.82,35.63,31.49,55.33,27.11,1
19-03-2018 12:39:00,69.04,23.74,47.42,30.53,35.09,31.21,55.03,27.11,1
19-03-2018 12:38:00,69.18,23.09,47.42,30.27,35.01,31.59,55.09,27.28,1
19-03-2018 12:37:00,68.96,22.82,47.09,30.38,34.57,31.59,54.82,27.08,1
19-03-2018 12:36:00,68.8,23.21,47.04,30.67,34.56,31.81,54.82,27.01,1
19-03-2018 12:35:00,68.63,23.4,47.14,30.56,34.82,31.58,54.85,27.32,1
